date,signal,p_vol,p_pnl,p_wk,spy_open,gap
2025-03-27,SKIP,0.1035421224177791,0.0760305967951199,0.1355439963184311,567.18,-0.2479818498390851
2025-03-28,SKIP,0.1107700940729524,0.0950000609338822,0.1137401529140564,565.53,-0.273330041616715
2025-03-31,SKIP,0.0758718305408802,0.0233645278456226,0.0874033194498575,549.83,-1.0492027498830048
2025-04-01,SKIP,0.2856096739150874,0.1104800224204063,0.048992113251005,557.45,-0.3468063426232071
2025-04-02,GO_HOT,0.4805751352928446,0.2217847925673102,0.207614270130245,555.05,-1.0553149009751128
2025-04-03,GO_HOT,0.689977169726699,0.1239761249646078,0.1024740828068158,545.11,-3.438319280096358
2025-04-04,GO_HOT,0.9324948920540092,0.2309543887193041,0.1058933701886304,523.67,-2.42779951555806
2025-04-07,GO_HOT,0.974931601538882,0.0894787462926862,0.0704342714008587,489.19,-3.1843730208993004
2025-04-08,GO_HOT,0.98911657262331,0.1609905554762344,0.1194325685849422,521.86,3.465640984971663
2025-04-09,GO_HOT,0.9992941552004664,0.097477928064378,0.1014599239948317,493.44,-0.6123106670963607
2025-04-10,GO_HOT,0.999901800457459,0.2978474038217202,0.7667565836299031,532.17,-2.998432430461895
2025-04-11,GO_JACKPOT,0.9999952757500006,0.7696380029810294,0.4653098034237414,523.01,-0.2992870486865806
2025-04-14,GO_JACKPOT,0.999913631269596,0.7691863574048319,0.4391753375336866,544.05,1.8934711765366647
2025-04-15,GO_JACKPOT,0.9995677193065556,0.6563042348971108,0.4597957469630143,539.675,0.1029455408814161
2025-04-16,GO_ULTRA_JACKPOT,0.9972098862981632,0.5727746884706947,0.5951631192699749,531.68,-1.1030300775655366
2025-04-17,GO_HOT,0.8086176021082074,0.0767049537966007,0.2328500468287317,527.64,0.3766693299851686
2025-04-21,GO_HOT,0.4917653217593213,0.1442127184745617,0.3378140934227179,521.16,-0.997321479455182
2025-04-22,GO_HOT,0.4132188180653856,0.1328094101653001,0.3447559510405256,520.14,1.218183233439718
2025-04-23,GO_HOT,0.5144760397766245,0.4307805296028262,0.3850920245322805,540.43,2.4997629208155514
2025-04-24,GO_HOT,0.3953644008530547,0.1956625991708981,0.1498144464801394,536.715,0.2418661984983972
2025-04-25,SKIP,0.183881619341435,0.2156386500457421,0.0999325262390365,546.65,-0.0073167608699797
2025-04-28,SKIP,0.1230350231268648,0.2398094997183683,0.1456223889010351,551.39,0.1362051431061939
2025-04-29,SKIP,0.2352899207214178,0.168288247103583,0.1221337033946643,548.91,-0.3521829899246764
2025-04-30,SKIP,0.109577287888234,0.3353875618342111,0.0548544042932175,547.57,-1.2177081829989889
2025-05-01,SKIP,0.2108020429785712,0.3453345866711591,0.2414611538760742,560.37,1.0513218162801596
2025-05-02,SKIP,0.2210811440229673,0.6335075891741456,0.0580756314548217,564.73,1.1209196554873069
2025-05-05,SKIP,0.0290396955949692,0.1236596703662038,0.2544855674713799,562.57,-0.7392899992942237
2025-05-06,SKIP,0.1809279939365107,0.3186037893969797,0.2018595959684576,557.93,-0.9902220013841888
2025-05-07,SKIP,0.0789386111126807,0.1065307487351887,0.166970772792235,560.15,0.2415891195418851
2025-05-08,SKIP,0.0789090677718164,0.1073043777229949,0.1184090469463836,565.24,0.7288603760135404
2025-05-09,SKIP,0.1185350781890538,0.0998687663118034,0.0466951157298754,566.48,0.2513007468233574
2025-05-12,SKIP,0.2376116944434924,0.1568825032796736,0.1012884906205447,581.47,3.035404188964108
2025-05-13,SKIP,0.0740566493533809,0.0292216237574737,0.0164739095210397,583.41,0.0720424020995036
2025-05-14,SKIP,0.0023154466358124,0.0026090855646132,0.000889591710636,587.81,0.1652920727966522
2025-05-15,SKIP,0.0021128591358834,0.0031721048473029,0.0006541589356498,585.56,-0.3454789904525412
2025-05-16,SKIP,0.0010815498116533,0.0056556799145089,0.0008988971613687,591.25,0.1337939911255636
2025-05-19,SKIP,0.0028261966622343,0.0055313402839224,0.0052805999836278,588.1,-1.02659037361158
2025-05-20,SKIP,0.0238091488120902,0.0656682633670407,0.0245660701803414,593.09,-0.2958729091367518
2025-05-21,SKIP,0.0708734218012469,0.0638522147624679,0.0163660326856279,588.44,-0.7438643839082326
2025-05-22,SKIP,0.0765509940373816,0.0763192927541993,0.0117482223006778,582.66,-0.0343135572864916
2025-05-23,GO_HOT,0.3282412220949746,0.2178814769771194,0.01134938408549,575.98,-1.2193657925877677
2025-05-27,SKIP,0.088189171474301,0.0927413343506384,0.0284998666611307,586.07,1.2018442092176065
2025-05-28,SKIP,0.0592507449373108,0.0536505367061255,0.0128162145683545,591.56,0.0693563393385776
2025-05-29,GO_HOT,0.4369334438286802,0.1319474576786874,0.0060388471981305,593.06,0.906879009068784
2025-05-30,SKIP,0.084747089903934,0.0392427518714757,0.0027782034520817,588.93,-0.1898144225065734
2025-06-02,SKIP,0.0491184010255036,0.0453653669895694,0.0422350003747115,587.76,-0.2765571183766302
2025-06-03,SKIP,0.0887252543813418,0.0597679192081263,0.03590102500932,592.34,-0.0624251320207158
2025-06-04,SKIP,0.0667470231372422,0.0843992069713699,0.0091554810819534,596.96,0.145951114764542
2025-06-05,SKIP,0.0685208548311939,0.0600625849531775,0.0060969430009713,597.63,0.2852684040071995
2025-06-06,SKIP,0.0622877091361833,0.0486889331362632,0.0114845157850941,598.66,0.9459573391788156
2025-06-09,SKIP,0.0240136686399114,0.0193191888779738,0.0107608342669762,599.72,0.0968054211035962
2025-06-10,SKIP,0.0303655389936428,0.0116808604187824,0.0074034872553828,600.22,0.0900480256136759
2025-06-11,SKIP,0.0008107738165196,0.0008400481780598,0.000371907499263,604.19,0.184055183391929
2025-06-12,SKIP,0.0202343693649756,0.0178295960645846,0.0048681316284585,600.01,-0.2244911533856641
2025-06-13,SKIP,0.0414316025903755,0.0274682213591054,0.0042442358229974,598.5,-0.8695652173912993
2025-06-16,SKIP,0.037664335316243,0.0176827553306546,0.024412254650397,600.4,0.5695142378559392
2025-06-17,SKIP,0.086937680357133,0.0288677911488675,0.0062738994834378,600.21,-0.4098360655737543
2025-06-18,SKIP,0.1537300328260789,0.026004957301605,0.0104584668231897,598.44,0.1522936086891135
2025-06-20,SKIP,0.0079504556961523,0.0085696862617887,0.001791871582088,598.38,0.1573379753615267
2025-06-23,SKIP,0.0313562813833157,0.0241228482899504,0.0172303578845338,595.04,0.1278858450562081
2025-06-24,SKIP,0.0553892719264971,0.0459923784899546,0.0110280664036384,604.33,0.6964925435307912
2025-06-25,SKIP,0.0423833661113569,0.0257138193995713,0.0012895715004245,607.91,0.1862289462408073
2025-06-26,SKIP,0.0491859295108271,0.0325161673541337,0.0009245283621222,608.99,0.3080115957306617
2025-06-27,SKIP,0.0015594893434732,0.0012676465664428,4.979732733106474e-05,612.88,0.1650677431480618
2025-06-30,SKIP,0.0044306291139779,0.007619724532491,0.0007292199836222,617.38,0.4016847994015471
2025-07-01,SKIP,0.0234711100966615,0.0295144897094023,0.00441169119469,616.36,-0.2411588573278278
2025-07-02,SKIP,0.011083860019798,0.0138288261613208,0.0017310926540207,617.24,-0.0663806362826813
2025-07-03,SKIP,0.0011469072415689,0.0016895431681483,0.0003239694637517,622.45,0.3223466838584876
2025-07-07,SKIP,0.0003143565643,0.0007968524336065,0.0005326181424937,623.36,-0.3166277545015528
2025-07-08,SKIP,0.0132690761123003,0.0171188552431127,0.0050517942168157,621.35,0.1079461236063838
2025-07-09,SKIP,0.0241670572455711,0.0441354992896808,0.0039444395371464,622.77,0.3917206693103692
2025-07-10,SKIP,0.0208053325384629,0.016869654640527,0.0021100995244172,624.2,0.0224337403454955
2025-07-11,SKIP,0.0012597523845701,0.0017871078208033,0.0002507993533793,622.74,-0.4921542935668488
2025-07-14,SKIP,0.0004703865141793,0.0003807033654566,0.0003789113300473,623.16,-0.0737628684134628
2025-07-15,SKIP,0.000897283936177,0.0005524787548263,0.0004726555642529,627.52,0.4337318544837654
2025-07-16,SKIP,0.0166230479291441,0.0075174268136989,0.00136814051964,623.74,0.2571768412254593
2025-07-17,SKIP,0.0169905692705429,0.0082241430867472,0.0004941879401829,624.4,0.028835987312159
2025-07-18,SKIP,0.0101564562002061,0.0264943953232626,0.0010418565357289,629.3,0.2006241640659878
2025-07-21,SKIP,0.0254434928397495,0.0271082527625078,0.0032051948334045,628.77,0.1896172599509027
2025-07-22,SKIP,0.0357292742792383,0.0175527893056611,0.001274455620879,629.1,0.0524834200104962
2025-07-23,SKIP,0.0028981227500203,0.0011430436096061,0.0001816704895803,631.55,0.4277581655694362
2025-07-24,SKIP,0.0144703219058658,0.0122271985670401,0.0005215153662568,634.6,0.0614938269658305
2025-07-25,SKIP,0.0184230391142224,0.0228923687802331,0.00021184752029,635.09,0.1056082721225815
2025-07-28,SKIP,0.0047018779194445,0.0059996559160696,0.0007774314231283,637.48,0.0596452676189018
2025-07-29,SKIP,0.0008318814224043,0.0006367557934358,7.66051556326665e-05,638.35,0.2213709297578914
2025-07-30,SKIP,0.0093616364133459,0.007728032619162,0.0007233825746074,635.92,0.10389446840664
2025-07-31,SKIP,0.0194022269368973,0.0140520127759695,0.0003112016511288,639.455,0.7872836743057166
2025-08-01,SKIP,0.0452788263805093,0.0244472387682168,0.0007903716151154,626.3,-0.9144412099734378
2025-08-04,SKIP,0.0329636153096417,0.0261801630137993,0.0028345137657641,625.67,0.6353342340603474
2025-08-05,SKIP,0.0325168437387025,0.0317168865164414,0.0054476058409302,631.79,0.0982302707669857
2025-08-06,SKIP,0.0495429899082647,0.0380259354382201,0.0100362369166775,629.05,0.1719827380288752
2025-08-07,SKIP,0.0417493536758677,0.040055526484586,0.0058494768711967,636.24,0.5467935143335767
2025-08-08,SKIP,0.0339289885107252,0.0236164620138029,0.0035593283223345,634.06,0.2862791617239901
2025-08-11,SKIP,0.0083536598192368,0.0069509295676688,0.0025604341792702,637.46,0.0439436266047366
2025-08-12,SKIP,0.0286693528350174,0.0096955192468054,0.0066459182716774,638.29,0.3726883884765497
2025-08-13,SKIP,0.013721460389401,0.005174014795103,0.0013539977229894,644.91,0.3454231433505983
2025-08-14,SKIP,0.0159660875545487,0.0087381131837448,0.000928131402239,642.79,-0.3256369303292095
2025-08-15,SKIP,0.0104583694976785,0.0318604903212719,0.0008006667815104,645.99,0.1612528102953758
2025-08-18,SKIP,0.0124081340476449,0.011593639716558,0.0062253651450141,642.86,-0.0901404948402406
2025-08-19,SKIP,0.0330264107311012,0.0533092760229971,0.013209892610014,643.12,-0.0279807243898533
2025-08-20,SKIP,0.0259359523210909,0.0236903046587433,0.0108061861824755,639.4,-0.0640815242024972
2025-08-21,SKIP,0.0581469400680678,0.0390603335984978,0.0055103959791586,636.28,-0.2867844102114159
2025-08-22,SKIP,0.0494143087594434,0.049703642091851,0.0126653432166217,637.76,0.3477303123279096
2025-08-25,SKIP,0.0097395091537672,0.0077299502759328,0.0019738971017223,644.04,-0.1968046365312781
2025-08-26,SKIP,0.1063773002034467,0.0365786938890562,0.0039722326263936,642.2,-0.0420253085747113
2025-08-27,SKIP,0.0256738834155679,0.0190214501080679,0.0067149484899545,644.57,-0.0914501829003544
2025-08-28,SKIP,0.065916201987916,0.0343867099509561,0.0043006944069423,647.24,0.0943352458129043
2025-08-29,SKIP,0.01604774127442,0.015420363583471,0.0009984955480754,647.47,-0.2234481908401586
2025-09-02,SKIP,0.0625743858934809,0.0388423669385422,0.029974768251184,637.5,-1.1704519029532512
2025-09-03,SKIP,0.040429523343273,0.0418917657551993,0.0237431696761466,642.67,0.374841863588804
2025-09-04,SKIP,0.0291696991964749,0.0295009024104637,0.0102946893799698,644.42,0.1056327088575947
2025-09-05,SKIP,0.02691030434233,0.0247439855647253,0.0075216161221137,651.48,0.3635691397584351
2025-09-08,SKIP,0.01530205390742,0.0086809105879993,0.0040410945348936,648.62,0.213213027624981
2025-09-09,SKIP,0.0442686407022162,0.0469839276264595,0.0037394073413991,648.97,0.0215773006796871
2025-09-10,SKIP,0.0192862259082838,0.0142404905777792,0.004101406937524,653.62,0.5058970061353474
2025-09-11,SKIP,0.025428381081966,0.0141633620348576,0.0011276127403451,654.18,0.3020499532359055
2025-09-12,SKIP,0.0077433244812419,0.0091461774980921,0.0007437340082168,657.6,-0.0045618356826704
2025-09-15,SKIP,0.0150841963865117,0.0126900790058441,0.0017436072424018,659.64,0.3392099298763273
2025-09-16,SKIP,0.0127223067777371,0.0180148522390831,0.0015482585729576,661.47,0.0847316578656887
2025-09-17,SKIP,0.0011045104896761,0.0007264076895265,0.0003319601149725,660.01,0.0015151515151412
2025-09-18,SKIP,0.0191691631176527,0.0083180346659602,0.0007547040241542,661.89,0.4111168421372158
2025-09-19,SKIP,0.0098323199129759,0.0402405629459423,0.0007085613471305,662.33,0.0105698668196874
2025-09-22,SKIP,0.0035417069720877,0.0049562629170775,0.0003876852421785,662.2,-0.2260057254783842
2025-09-23,SKIP,0.0063426497872068,0.0098862997103956,0.0007246703285834,666.72,-0.0179953212164796
2025-09-24,SKIP,0.015564701447904,0.0143920580353105,0.0006128951249625,664.51,0.1960163447475071
2025-09-25,SKIP,0.0272477476761241,0.0237840220667881,0.0019931277418102,657.94,-0.4779912267433017
2025-09-26,SKIP,0.0169412895967597,0.0224976595226246,0.0010129156280477,659.51,0.2218676392371499
2025-09-29,SKIP,0.0056492747221565,0.0064127684022062,0.0012881778455242,664.36,0.3837901544226474
2025-09-30,SKIP,0.0097274256909533,0.0172902555502654,0.0009236075194608,662.93,-0.1130062680810062
2025-10-01,SKIP,0.0185719049308809,0.0156368911832051,0.0032488801991586,663.17,-0.4518298357801154
2025-10-02,SKIP,0.0144883574741284,0.0125734378085605,0.0029245794550443,670.45,0.2991996409604347
2025-10-03,SKIP,0.0129427176671492,0.0149311360396843,0.0038007500730075,669.99,0.115059322793698
2025-10-06,SKIP,0.0061095292786806,0.0074196581555418,0.0036036545476309,671.62,0.360126118856563
2025-10-07,SKIP,0.0175883686460791,0.0229954269932012,0.0034576266394611,672.54,0.1384732210657935
2025-10-08,SKIP,0.0128560770365782,0.0106172024170326,0.0018589121259079,670.25,0.1688785270205661
2025-10-09,SKIP,0.0103189263939221,0.0088683588811136,0.0014915611370939,673.53,0.0623969336363883
2025-10-10,SKIP,0.009680681221386,0.0103938042167367,0.0016743594823695,672.13,0.1445258954645645
2025-10-13,SKIP,0.046716423768897,0.0223660104053355,0.003766767227426,660.65,1.1684175063550797
2025-10-14,SKIP,0.1395626206397461,0.041355192968435,0.0094914672289207,657.17,-0.8853161196911152
2025-10-15,SKIP,0.0377930378292988,0.0159743282987296,0.005366582206903,666.82,0.6931126647841346
2025-10-16,SKIP,0.0955275977981442,0.0182006749401038,0.0021562662172134,666.82,0.2480568877129219
2025-10-17,SKIP,0.0988612416749762,0.0696518383941385,0.0019252390310726,659.5,-0.1725599418745393
2025-10-20,SKIP,0.0472440271004101,0.0229443538636537,0.0056315468489397,667.32,0.441006035611613
2025-10-21,SKIP,0.0512315310273531,0.0569349183664441,0.005915820939673,671.44,0.0208550573514321
2025-10-22,SKIP,0.0719967920215252,0.0501505013356287,0.00413808541918,672.0,0.1057665092583093
2025-10-23,SKIP,0.0427006833366382,0.0239118282964417,0.0059865720262881,668.12,0.0479185384845815
2025-10-24,SKIP,0.0367082927383612,0.0348855897442666,0.0044990109475548,676.46,0.6996546385613867
2025-10-27,SKIP,0.011237797099962,0.0193343870572017,0.0022407899509385,682.73,0.8091546696197938
2025-10-28,SKIP,0.0153522061375271,0.0129195020321023,0.0014465963059168,687.05,0.2641410308796832
2025-10-29,SKIP,0.0054810423465552,0.0092947509821809,0.0011332628976394,688.72,0.2416091753267624
2025-10-30,SKIP,0.008369791578382,0.007718303127979,0.0006124476479865,683.9,-0.5077175984521176
2025-10-31,SKIP,0.0156422558323018,0.0248801671052859,0.0018369684435724,685.04,0.7663680626038838
2025-11-03,SKIP,0.0119001055424572,0.0151598772692184,0.0148519545112429,685.67,0.5292789490660699
2025-11-04,SKIP,0.0366995880941464,0.0376272423048757,0.0586469956917614,676.11,-1.058038458161381
2025-11-05,SKIP,0.0249939163197156,0.0276872079929312,0.0188273992403956,674.98,-0.0385048279130328
2025-11-06,SKIP,0.0280746998843386,0.0293922784771001,0.0255677747972663,676.47,-0.1638182945187249
2025-11-07,SKIP,0.0463381950078664,0.0422821832923492,0.0325405980381116,667.91,-0.3580432934015554
2025-11-10,SKIP,0.0274549599537112,0.0240749337945263,0.0209315528086507,677.235,0.933722819202054
2025-11-11,SKIP,0.0371247248806141,0.0236144998288704,0.0136712444637822,679.95,-0.218654613759095
2025-11-12,SKIP,0.0258152729334584,0.0430805157915895,0.0105210565103671,684.79,0.2620790629575431
2025-11-13,SKIP,0.0402118784787889,0.0470590503595283,0.008313010144487,680.5,-0.4214346337323316
2025-11-14,SKIP,0.0850496412430064,0.0465101086183129,0.0110601064957954,665.38,-0.9910124397357278
2025-11-17,SKIP,0.0315802969982899,0.0072867250246184,0.0089194335845017,669.7,-0.3318798089086527
2025-11-18,SKIP,0.1352619130781502,0.0258538751266789,0.0198479917870465,662.095,-0.5370528940766395
2025-11-19,SKIP,0.1156913765909881,0.0146179681966381,0.0049112372006782,660.78,0.1060477517876412
2025-11-20,SKIP,0.1457866368233215,0.0294239621234578,0.0075138174683446,672.91,1.551393688785585
2025-11-21,SKIP,0.1566559833147737,0.1028440966053778,0.0023736149130341,655.05,0.3861891407291651
2025-11-24,SKIP,0.2653698247665875,0.0855941931909794,0.0117028436464126,662.69,0.5553616679058848
2025-11-25,SKIP,0.1131875688249948,0.1151556483627346,0.0150783931890176,668.63,-0.0149537182420389
2025-11-26,SKIP,0.10478690554293,0.0427509080392899,0.0116202977308974,677.63,0.3866552102159915
2025-11-28,SKIP,0.0715487748773551,0.0810698398440477,0.0031907416003512,680.86,0.173611111111116
2025-12-01,SKIP,0.0353249831282085,0.038321043786616,0.0573889280437786,678.81,-0.670188325846155
2025-12-02,SKIP,0.0304543602376023,0.0343679082657418,0.0678892642719199,681.92,0.2425507519073333
2025-12-03,SKIP,0.0290232141233996,0.0244080327833464,0.0502845084080543,680.57,-0.1408595366307996
2025-12-04,SKIP,0.0205479707965627,0.0291361889438634,0.0409766682898174,685.3,0.2061735074353921
2025-12-05,SKIP,0.0141836954144695,0.0205628021283258,0.019332017715546,685.47,0.1578047604436028
2025-12-08,SKIP,0.0093216616750391,0.0104200996981961,0.0075967068050442,686.59,0.1312546486021304
2025-12-09,SKIP,0.0154004304949801,0.0189399777588463,0.0374920743512239,683.15,-0.0702134195398107
2025-12-10,SKIP,0.0261664477780777,0.0404484000620375,0.0167834315785433,682.56,-0.0702740688685921
2025-12-11,SKIP,0.0175556196738853,0.019885554248699,0.0077084062100907,685.14,-0.3534185610192475
2025-12-12,SKIP,0.0147665435416765,0.0183362297092422,0.0044186211195093,688.17,-0.1451020793127977
2025-12-15,SKIP,0.0415779026361674,0.0124779894629144,0.0115637421870834,685.74,0.5837831494954315
2025-12-16,SKIP,0.0895450444989255,0.0281615368060857,0.0117939888174378,679.23,-0.2203516812833261
2025-12-17,SKIP,0.0880341502168578,0.023421929644987,0.0048238138781786,679.89,0.1502496796146557
2025-12-18,SKIP,0.2465304358782135,0.0745242542122954,0.0189374245202056,677.6,0.9234435507893934
2025-12-19,SKIP,0.0719578636734398,0.1558980998349378,0.0110725743468981,676.59,0.0177391458601183
2025-12-22,SKIP,0.0185592309760193,0.0228351427920983,0.006574161193764,683.94,0.4922199856007392
2025-12-23,SKIP,0.0295820051369896,0.0243515141404178,0.011002906767251,683.92,-0.1328796927704822
2025-12-24,SKIP,0.0196650960791992,0.0226967777778245,0.0034334319236542,687.95,-0.0014535728821485
2025-12-26,SKIP,0.0187006128804885,0.0230417188839632,0.0021642450521113,690.64,0.0376604188997431
2025-12-29,SKIP,0.0134585476746818,0.0114169241036275,0.0024622928088465,687.54,-0.4012689950891657
2025-12-30,SKIP,0.0014723445772857,0.0013125183018145,0.0003945950387297,687.445,-0.0588791160863522
2025-12-31,SKIP,0.001267200958559,0.0019092474920661,0.0004122233152517,687.14,0.0189225775461876
2026-01-02,SKIP,0.0366761148568166,0.0574955064743115,0.0446839321879607,685.71,0.5557836696386875
2026-01-05,SKIP,0.0213049710292177,0.0250561588198258,0.0401404515943225,686.54,0.4932886397236435
2026-01-06,SKIP,0.0603312213512802,0.0362916331839215,0.0158869071961206,687.93,0.0305356831268532
2026-01-07,SKIP,0.020933152021787,0.0162126819124279,0.011056203058854,692.19,0.0549283762883101
2026-01-08,SKIP,0.0454900720780558,0.0286772587236791,0.0051694386787332,688.82,-0.110212013109423
2026-01-09,SKIP,0.0386540772847521,0.0281914016698216,0.0053461797175948,690.63,0.1624341923974981
2026-01-12,SKIP,0.0102012162094191,0.0028523813302673,0.0044049150247573,690.68,-0.4884233578745789
2026-01-13,SKIP,0.0213885770499548,0.0061810421192235,0.003871065559053,695.49,0.0474710857931937
2026-01-14,SKIP,0.0428153679242078,0.0073296224548694,0.0038291845931139,691.0,-0.3992677688571144
2026-01-15,SKIP,0.0607972667720146,0.0120886761795564,0.0020805334708331,694.57,0.6098267570542992
2026-01-16,SKIP,0.0215093757489531,0.0195322818507514,0.002786319029153,693.66,0.2051311683809009
2026-01-20,SKIP,0.0854564616956894,0.037329925237232,0.0158500656892312,681.49,-1.4703756180782457
2026-01-21,SKIP,0.1505804459895844,0.1554122056412267,0.0756186115349717,679.65,0.3054989816700493
2026-01-22,SKIP,0.1750633328598629,0.0773596862798443,0.0050822877627605,689.85,0.6492559089582794
2026-01-23,SKIP,0.1280536186374425,0.0523650719447961,0.006914695059154,688.15,-0.1204679381114126
2026-01-26,SKIP,0.0449161594736073,0.039653982596322,0.0138260428310142,690.49,0.1828127040320426
2026-01-27,SKIP,0.0544046095847977,0.0317316654440904,0.0094075294000791,694.18,0.2093167612200908
2026-01-28,SKIP,0.0460458468928743,0.0327168946665155,0.0044367812110695,697.05,0.2243022904714564
2026-01-29,SKIP,0.0519363189764147,0.0221859234937729,0.0012600549480276,696.39,0.1394840528026186
2026-01-30,SKIP,0.0345876963521891,0.0140015274167698,0.001799714627446,691.79,-0.3241888075615207
2026-02-02,SKIP,0.0510111089418064,0.0243201877734273,0.0144572951428376,689.58,-0.3453906961284447
2026-02-03,SKIP,0.0641160576630758,0.0301746448042981,0.0140403743080286,696.21,0.115040048316839
2026-02-04,SKIP,0.1784453665952634,0.0470013824178746,0.0254292348316674,690.35,0.1189215842675617
2026-02-05,GO_HOT,0.4792468481537782,0.1148099790392513,0.0400882615004382,680.94,-0.7650942158877294
2026-02-06,SKIP,0.2994481207864432,0.2230633010547717,0.0893102620071375,681.46,0.5666892948850366
2026-02-09,SKIP,0.0696369364751141,0.0191351538443609,0.0193960824900275,689.42,-0.1737569140772166
2026-02-10,SKIP,0.119433023392992,0.0429469482060989,0.0137503611548246,694.95,0.1441026010519541
2026-02-11,SKIP,0.1022073721650798,0.0898985915547571,0.034268008668164,696.39,0.6169450384326369
2026-02-12,SKIP,0.1233555547196536,0.057821738896716,0.0196794005726765,694.24,0.329498814960405
2026-02-13,SKIP,0.1947862243298286,0.0937631210433855,0.025565454273561,681.69,0.0616495662512761
2026-02-17,SKIP,0.1902486462645394,0.051999530512741,0.0388085527702364,680.14,-0.2361569490282433
2026-02-18,SKIP,0.1025470753656895,0.0219911086952198,0.0331091512917532,684.02,0.1713407044006576
2026-02-19,SKIP,0.1327173021491162,0.0299047540824054,0.0112148981716038,683.84,-0.3569919421818612
2026-02-20,SKIP,0.0533945952565433,0.121792604900665,0.0750864939995034,682.32,-0.3155680224403934
2026-02-23,SKIP,0.0301701387711716,0.0190051535280336,0.0096111785779029,687.83,-0.2320757727397815
2026-02-24,SKIP,0.1099110660351105,0.0682822852634082,0.0507070443024186,681.9,-0.0718064449948041
2026-02-25,SKIP,0.0745377184370398,0.0457166068276845,0.0252925114656481,690.18,0.411726194806139
2026-02-26,SKIP,0.0928172650131639,0.0669147584010975,0.0109324419159525,693.28,0.0187549592440383
2026-02-27,SKIP,0.0884669707010867,0.0394860614875185,0.022340988725949,683.09,-0.9009139706948944
2026-03-02,SKIP,0.0834484151929575,0.0553942125907446,0.1296677964443365,678.7,-1.0626977069636556
2026-03-03,SKIP,0.1695229505388606,0.0762711768464748,0.1859374266060882,675.06,-1.6492322037355511
2026-03-04,SKIP,0.1633903214582666,0.0983060294489109,0.1254837849868545,681.63,0.191083738773834
2026-03-05,SKIP,0.2709763485702094,0.1354600222133641,0.0587816226793354,682.08,-0.4451709894472522
2026-03-06,SKIP,0.2704849294825725,0.1096970145345816,0.1012135631648522,673.41,-1.1595309037002233
2026-03-09,SKIP,0.152360364840263,0.11924619497521,0.2065008098119443,666.39,-0.8908652845117326
2026-03-10,SKIP,0.2020428738752078,0.0891809961482468,0.1063259741263478,677.72,-0.0810886520117293
2026-03-11,GO_HOT,0.3447365409097998,0.1905364737925718,0.1129144830371776,677.58,0.0590684899140603
2026-03-12,GO_HOT,0.3509614408722542,0.2124429871573041,0.1779374968749119,671.16,-0.7644197359277349
2026-03-13,SKIP,0.2226689286718916,0.323170794863668,0.1251673148054834,669.27,0.4819385640933316
2026-03-16,GO_HOT,0.3912088000327035,0.1393051607837831,0.2597231739366282,668.38,0.9195367588216596
2026-03-17,SKIP,0.2726730101038743,0.2309098360374705,0.1861753239069501,672.39,0.502219631406664
2026-03-18,SKIP,0.1882698961031605,0.1408867160470285,0.1450882165979465,668.36,-0.3622594254535594
2026-03-19,GO_HOT,0.4080608266035984,0.2362248777555644,0.2087397779964618,656.97,-0.6742965997913464
2026-03-20,SKIP,0.2853973360375807,0.3411715782921468,0.1537923140020175,656.51,-0.4986359502879622
2026-03-23,GO_HOT,0.3450928022100288,0.1038635016841663,0.0690659862701981,658.07,1.464760935596776
2026-03-24,GO_HOT,0.4541807172113761,0.1710107002959131,0.0756366834466795,651.32,-0.6194879306661738
2026-03-25,SKIP,0.2450994816496233,0.1722690123907098,0.0759170350350262,658.67,0.8405033834471443
2026-03-26,SKIP,0.2565385162381219,0.1629599401942972,0.0693625775079924,652.06,-0.724703876252264
2026-03-27,GO_HOT,0.300174988702935,0.1271332850361853,0.0919492241841632,642.5,-0.4014943651273528
2026-03-30,SKIP,0.2805012049662004,0.0842688923648923,0.1003889496807321,640.11,0.94939204213913
2026-03-31,GO_HOT,0.5476181434185876,0.1678733322603149,0.1554293897944778,638.94,1.1029004541354803
2026-04-01,GO_HOT,0.557191482457306,0.1355804202486413,0.0827379675742287,653.9,0.5474059722606617
2026-04-02,GO_HOT,0.6201753516878526,0.3696289034628978,0.1794966711796539,646.42,-1.3460716683963203
2026-04-06,SKIP,0.1349193230076908,0.0592701425688924,0.3133252041121073,655.86,0.0045743561593702
2026-04-07,GO_HOT,0.4577551430328086,0.2966510940045769,0.2876761618305468,656.65,-0.3460155099934692
2026-04-08,GO_HOT,0.3536709130390368,0.3607910774709257,0.2275766094911239,676.39,2.604593307241876
2026-04-09,SKIP,0.174639145852204,0.081492291375924,0.0142117829920094,674.84,-0.1730743628052811
2026-04-10,SKIP,0.0849249059322351,0.0637090548610773,0.0230305722358306,681.32,0.2073803885808578
2026-04-13,SKIP,0.0628075826146653,0.0224333078738009,0.0721686738328837,677.41,-0.3017101816148226
2026-04-14,SKIP,0.0481813161395317,0.021307328874762,0.0477377880108915,687.69,0.2317446436379544
2026-04-15,SKIP,0.033784437840377,0.0164637055783119,0.0109445296812529,695.26,0.1151974195777949
2026-04-16,SKIP,0.0298014231087661,0.0207762339700057,0.0069709044968144,701.06,0.1600137154613046
2026-04-17,SKIP,0.0266106704939434,0.0698446157857468,0.0120214610592638,706.14,0.6384858763503809
2026-04-20,SKIP,0.0094115299860179,0.0297608573736696,0.0116178293414768,708.78,-0.1915115329371719
